retailer,month,material,share,n_items,known_date,thin_sample
hm,2016-11,linen,0.0,35,2016-11-30,False
hm,2016-11,nylon,0.015857,35,2016-11-30,False
hm,2016-11,other,0.079857,35,2016-11-30,False
hm,2016-11,polyester,0.185714,35,2016-11-30,False
hm,2016-11,silk,0.0,35,2016-11-30,False
hm,2016-11,technical,0.041429,35,2016-11-30,False
hm,2016-11,viscose,0.039571,35,2016-11-30,False
hm,2016-11,wool,0.014286,35,2016-11-30,False
hm,2016-12,cashmere,0.0,32,2016-12-31,False
hm,2016-12,cotton,0.382812,32,2016-12-31,False
hm,2016-12,denim,0.271719,32,2016-12-31,False
hm,2016-12,elastane,0.029531,32,2016-12-31,False
hm,2016-12,leather,0.03125,32,2016-12-31,False
hm,2016-12,linen,0.0,32,2016-12-31,False
hm,2016-12,nylon,0.06375,32,2016-12-31,False
hm,2016-12,other,0.05,32,2016-12-31,False
hm,2016-12,polyester,0.111563,32,2016-12-31,False
hm,2016-12,silk,0.0,32,2016-12-31,False
hm,2016-12,technical,0.0,32,2016-12-31,False
hm,2016-12,viscose,0.054688,32,2016-12-31,False
hm,2016-12,wool,0.004688,32,2016-12-31,False
hm,2017-01,cashmere,0.0,30,2017-01-31,False
hm,2017-01,cotton,0.622667,30,2017-01-31,False
hm,2017-01,denim,0.0,30,2017-01-31,False
hm,2017-01,elastane,0.019667,30,2017-01-31,False
hm,2017-01,leather,0.033333,30,2017-01-31,False
hm,2017-01,linen,0.0,30,2017-01-31,False
hm,2017-01,nylon,0.059333,30,2017-01-31,False
hm,2017-01,other,0.033333,30,2017-01-31,False
hm,2017-01,polyester,0.060667,30,2017-01-31,False
hm,2017-01,silk,0.0,30,2017-01-31,False
hm,2017-01,technical,0.166667,30,2017-01-31,False
hm,2017-01,viscose,0.004333,30,2017-01-31,False
hm,2017-01,wool,0.0,30,2017-01-31,False
hm,2017-02,cashmere,0.0,24,2017-02-28,True
hm,2017-02,cotton,0.249167,24,2017-02-28,True
hm,2017-02,denim,0.12,24,2017-02-28,True
hm,2017-02,elastane,0.0075,24,2017-02-28,True
hm,2017-02,leather,0.083333,24,2017-02-28,True
hm,2017-02,linen,0.0,24,2017-02-28,True
hm,2017-02,nylon,0.0,24,2017-02-28,True
hm,2017-02,other,0.041667,24,2017-02-28,True
hm,2017-02,polyester,0.30375,24,2017-02-28,True
hm,2017-02,silk,0.0,24,2017-02-28,True
hm,2017-02,technical,0.083333,24,2017-02-28,True
hm,2017-02,viscose,0.11125,24,2017-02-28,True
hm,2017-02,wool,0.0,24,2017-02-28,True
hm,2018-06,cashmere,0.0,36,2018-06-30,False
hm,2018-06,cotton,0.537693,36,2018-06-30,False
hm,2018-06,denim,0.05,36,2018-06-30,False
hm,2018-06,elastane,0.011181,36,2018-06-30,False
hm,2018-06,leather,0.037037,36,2018-06-30,False
hm,2018-06,linen,0.083333,36,2018-06-30,False
hm,2018-06,nylon,0.020503,36,2018-06-30,False
hm,2018-06,other,0.027778,36,2018-06-30,False
hm,2018-06,polyester,0.118957,36,2018-06-30,False
hm,2018-06,silk,0.0,36,2018-06-30,False
hm,2018-06,technical,0.009259,36,2018-06-30,False
hm,2018-06,viscose,0.102315,36,2018-06-30,False
hm,2018-06,wool,0.001944,36,2018-06-30,False
hm,2018-07,cashmere,0.0,18,2018-07-31,True
hm,2018-07,cotton,0.288704,18,2018-07-31,True
hm,2018-07,denim,0.0,18,2018-07-31,True
hm,2018-07,elastane,0.026111,18,2018-07-31,True
hm,2018-07,leather,0.0,18,2018-07-31,True
hm,2018-07,linen,0.305556,18,2018-07-31,True
hm,2018-07,nylon,0.105556,18,2018-07-31,True
hm,2018-07,other,0.046296,18,2018-07-31,True
hm,2018-07,polyester,0.181482,18,2018-07-31,True
hm,2018-07,silk,0.0,18,2018-07-31,True
hm,2018-07,technical,0.018518,18,2018-07-31,True
hm,2018-07,viscose,0.027778,18,2018-07-31,True
hm,2018-07,wool,0.0,18,2018-07-31,True
hm,2018-08,cashmere,0.0,40,2018-08-31,False
hm,2018-08,cotton,0.525309,40,2018-08-31,False
hm,2018-08,denim,0.07351,40,2018-08-31,False
hm,2018-08,elastane,0.04482,40,2018-08-31,False
hm,2018-08,leather,0.008333,40,2018-08-31,False
hm,2018-08,linen,0.0,40,2018-08-31,False
hm,2018-08,nylon,0.141661,40,2018-08-31,False
hm,2018-08,other,0.020833,40,2018-08-31,False
hm,2018-08,polyester,0.141134,40,2018-08-31,False
hm,2018-08,silk,0.0,40,2018-08-31,False
hm,2018-08,technical,0.0,40,2018-08-31,False
hm,2018-08,viscose,0.0444,40,2018-08-31,False
hm,2018-08,wool,0.0,40,2018-08-31,False
hm,2018-09,cashmere,0.0,30,2018-09-30,False
hm,2018-09,cotton,0.425197,30,2018-09-30,False
hm,2018-09,denim,0.0,30,2018-09-30,False
hm,2018-09,elastane,0.041469,30,2018-09-30,False
hm,2018-09,leather,0.016667,30,2018-09-30,False
hm,2018-09,linen,0.133333,30,2018-09-30,False
hm,2018-09,nylon,0.126333,30,2018-09-30,False
hm,2018-09,other,0.041667,30,2018-09-30,False
hm,2018-09,polyester,0.189843,30,2018-09-30,False
hm,2018-09,silk,0.0,30,2018-09-30,False
hm,2018-09,technical,0.016667,30,2018-09-30,False
hm,2018-09,viscose,0.005882,30,2018-09-30,False
hm,2018-09,wool,0.002941,30,2018-09-30,False
hm,2018-10,cashmere,0.0,34,2018-10-31,False
hm,2018-10,cotton,0.196122,34,2018-10-31,False
hm,2018-10,denim,0.058529,34,2018-10-31,False
hm,2018-10,elastane,0.017786,34,2018-10-31,False
hm,2018-10,leather,0.026471,34,2018-10-31,False
hm,2018-10,linen,0.0,34,2018-10-31,False
hm,2018-10,nylon,0.053914,34,2018-10-31,False
hm,2018-10,other,0.055882,34,2018-10-31,False
hm,2018-10,polyester,0.406064,34,2018-10-31,False
hm,2018-10,silk,0.0,34,2018-10-31,False
hm,2018-10,technical,0.039216,34,2018-10-31,False
hm,2018-10,viscose,0.104089,34,2018-10-31,False
hm,2018-10,wool,0.041927,34,2018-10-31,False
hm,2018-11,cashmere,0.0,33,2018-11-30,False
hm,2018-11,cotton,0.121515,33,2018-11-30,False
hm,2018-11,denim,0.029697,33,2018-11-30,False
hm,2018-11,elastane,0.005263,33,2018-11-30,False
hm,2018-11,leather,0.040404,33,2018-11-30,False
hm,2018-11,linen,0.030303,33,2018-11-30,False
hm,2018-11,nylon,0.062616,33,2018-11-30,False
hm,2018-11,other,0.102626,33,2018-11-30,False
hm,2018-11,polyester,0.272371,33,2018-11-30,False
hm,2018-11,silk,0.0,33,2018-11-30,False
hm,2018-11,technical,0.015152,33,2018-11-30,False
hm,2018-11,viscose,0.267023,33,2018-11-30,False
hm,2018-11,wool,0.05303,33,2018-11-30,False
hm,2018-12,cashmere,0.0,38,2018-12-31,False
hm,2018-12,cotton,0.130263,38,2018-12-31,False
hm,2018-12,denim,0.026316,38,2018-12-31,False
hm,2018-12,elastane,0.01297,38,2018-12-31,False
hm,2018-12,leather,0.035088,38,2018-12-31,False
hm,2018-12,linen,0.0,38,2018-12-31,False
hm,2018-12,nylon,0.055666,38,2018-12-31,False
hm,2018-12,other,0.148567,38,2018-12-31,False
hm,2018-12,polyester,0.336525,38,2018-12-31,False
hm,2018-12,silk,0.0,38,2018-12-31,False
hm,2018-12,technical,0.013158,38,2018-12-31,False
hm,2018-12,viscose,0.194737,38,2018-12-31,False
hm,2018-12,wool,0.046711,38,2018-12-31,False
hm,2019-01,cashmere,0.0,6,2019-01-31,True
hm,2019-01,cotton,0.213889,6,2019-01-31,True
hm,2019-01,denim,0.56568,6,2019-01-31,True
hm,2019-01,elastane,0.01533,6,2019-01-31,True
hm,2019-01,leather,0.055556,6,2019-01-31,True
hm,2019-01,linen,0.0,6,2019-01-31,True
hm,2019-01,nylon,0.0,6,2019-01-31,True
hm,2019-01,other,0.055556,6,2019-01-31,True
hm,2019-01,polyester,0.09399,6,2019-01-31,True
hm,2019-01,silk,0.0,6,2019-01-31,True
hm,2019-01,technical,0.0,6,2019-01-31,True
hm,2019-01,viscose,0.0,6,2019-01-31,True
hm,2019-01,wool,0.0,6,2019-01-31,True
hm,2019-02,cashmere,0.0,28,2019-02-28,True
hm,2019-02,cotton,0.380519,28,2019-02-28,True
hm,2019-02,denim,0.056071,28,2019-02-28,True
hm,2019-02,elastane,0.043604,28,2019-02-28,True
hm,2019-02,leather,0.065476,28,2019-02-28,True
hm,2019-02,linen,0.0,28,2019-02-28,True
hm,2019-02,nylon,0.060162,28,2019-02-28,True
hm,2019-02,other,0.055212,28,2019-02-28,True
hm,2019-02,polyester,0.261098,28,2019-02-28,True
hm,2019-02,silk,0.0,28,2019-02-28,True
hm,2019-02,technical,0.053571,28,2019-02-28,True
hm,2019-02,viscose,0.024286,28,2019-02-28,True
hm,2019-02,wool,0.0,28,2019-02-28,True
hm,2019-03,cashmere,0.0,36,2019-03-31,False
hm,2019-03,cotton,0.19722,36,2019-03-31,False
hm,2019-03,denim,0.117222,36,2019-03-31,False
hm,2019-03,elastane,0.009628,36,2019-03-31,False
hm,2019-03,leather,0.041667,36,2019-03-31,False
hm,2019-03,linen,0.0,36,2019-03-31,False
hm,2019-03,nylon,0.019864,36,2019-03-31,False
hm,2019-03,other,0.074074,36,2019-03-31,False
hm,2019-03,polyester,0.290232,36,2019-03-31,False
hm,2019-03,silk,0.0,36,2019-03-31,False
hm,2019-03,technical,0.078704,36,2019-03-31,False
hm,2019-03,viscose,0.171389,36,2019-03-31,False
hm,2019-03,wool,0.0,36,2019-03-31,False
hm,2019-04,cashmere,0.000517,29,2019-04-30,True
hm,2019-04,cotton,0.215172,29,2019-04-30,True
hm,2019-04,denim,0.079655,29,2019-04-30,True
hm,2019-04,elastane,0.005509,29,2019-04-30,True
hm,2019-04,leather,0.017241,29,2019-04-30,True
hm,2019-04,linen,0.103448,29,2019-04-30,True
hm,2019-04,nylon,0.022935,29,2019-04-30,True
hm,2019-04,other,0.097931,29,2019-04-30,True
hm,2019-04,polyester,0.299487,29,2019-04-30,True
hm,2019-04,silk,0.004138,29,2019-04-30,True
hm,2019-04,technical,0.017241,29,2019-04-30,True
hm,2019-04,viscose,0.133793,29,2019-04-30,True
hm,2019-04,wool,0.002931,29,2019-04-30,True
hm,2019-05,cashmere,0.0,40,2019-05-31,False
hm,2019-05,cotton,0.180333,40,2019-05-31,False
hm,2019-05,denim,0.059917,40,2019-05-31,False
hm,2019-05,elastane,0.022625,40,2019-05-31,False
hm,2019-05,leather,0.022917,40,2019-05-31,False
hm,2019-05,linen,0.025,40,2019-05-31,False
hm,2019-05,nylon,0.098,40,2019-05-31,False
hm,2019-05,other,0.107917,40,2019-05-31,False
hm,2019-05,polyester,0.255917,40,2019-05-31,False
hm,2019-05,silk,0.0,40,2019-05-31,False
hm,2019-05,technical,0.025,40,2019-05-31,False
hm,2019-05,viscose,0.202375,40,2019-05-31,False
hm,2019-05,wool,0.0,40,2019-05-31,False
hm,2019-06,cashmere,0.0,35,2019-06-30,False
hm,2019-06,cotton,0.234,35,2019-06-30,False
hm,2019-06,denim,0.042571,35,2019-06-30,False
hm,2019-06,elastane,0.006,35,2019-06-30,False
hm,2019-06,leather,0.014286,35,2019-06-30,False
hm,2019-06,linen,0.051143,35,2019-06-30,False
hm,2019-06,nylon,0.007714,35,2019-06-30,False
hm,2019-06,other,0.157524,35,2019-06-30,False
hm,2019-06,polyester,0.232571,35,2019-06-30,False
hm,2019-06,silk,0.0,35,2019-06-30,False
hm,2019-06,technical,0.02619,35,2019-06-30,False
hm,2019-06,viscose,0.205714,35,2019-06-30,False
hm,2019-06,wool,0.022286,35,2019-06-30,False
hm,2019-07,cashmere,0.0,20,2019-07-31,True
hm,2019-07,cotton,0.07275,20,2019-07-31,True
hm,2019-07,denim,0.135,20,2019-07-31,True
hm,2019-07,elastane,0.021917,20,2019-07-31,True
hm,2019-07,leather,0.0,20,2019-07-31,True
hm,2019-07,linen,0.0,20,2019-07-31,True
hm,2019-07,nylon,0.077,20,2019-07-31,True
hm,2019-07,other,0.285,20,2019-07-31,True
hm,2019-07,polyester,0.150333,20,2019-07-31,True
hm,2019-07,silk,0.0,20,2019-07-31,True
hm,2019-07,technical,0.0,20,2019-07-31,True
hm,2019-07,viscose,0.258,20,2019-07-31,True
hm,2019-07,wool,0.0,20,2019-07-31,True
hm,2019-08,cashmere,0.0,28,2019-08-31,True
hm,2019-08,cotton,0.207738,28,2019-08-31,True
hm,2019-08,denim,0.0,28,2019-08-31,True
hm,2019-08,elastane,0.048095,28,2019-08-31,True
hm,2019-08,leather,0.053571,28,2019-08-31,True
hm,2019-08,linen,0.107143,28,2019-08-31,True
hm,2019-08,nylon,0.177679,28,2019-08-31,True
hm,2019-08,other,0.083333,28,2019-08-31,True
hm,2019-08,polyester,0.22125,28,2019-08-31,True
hm,2019-08,silk,0.0,28,2019-08-31,True
hm,2019-08,technical,0.029762,28,2019-08-31,True
hm,2019-08,viscose,0.071429,28,2019-08-31,True
hm,2019-08,wool,0.0,28,2019-08-31,True
hm,2019-09,cashmere,0.054054,37,2019-09-30,False
hm,2019-09,cotton,0.08982,37,2019-09-30,False
hm,2019-09,denim,0.304775,37,2019-09-30,False
hm,2019-09,elastane,0.013649,37,2019-09-30,False
hm,2019-09,leather,0.0,37,2019-09-30,False
hm,2019-09,linen,0.027027,37,2019-09-30,False
hm,2019-09,nylon,0.028784,37,2019-09-30,False
hm,2019-09,other,0.027027,37,2019-09-30,False
hm,2019-09,polyester,0.287387,37,2019-09-30,False
hm,2019-09,silk,0.0,37,2019-09-30,False
hm,2019-09,technical,0.018018,37,2019-09-30,False
hm,2019-09,viscose,0.149459,37,2019-09-30,False
hm,2019-09,wool,0.0,37,2019-09-30,False
hm,2019-10,cashmere,0.0,31,2019-10-31,False
hm,2019-10,cotton,0.398387,31,2019-10-31,False
hm,2019-10,denim,0.029839,31,2019-10-31,False
hm,2019-10,elastane,0.044516,31,2019-10-31,False
hm,2019-10,leather,0.0,31,2019-10-31,False
hm,2019-10,linen,0.0,31,2019-10-31,False
hm,2019-10,nylon,0.245806,31,2019-10-31,False
hm,2019-10,other,0.115806,31,2019-10-31,False
hm,2019-10,polyester,0.009032,31,2019-10-31,False
hm,2019-10,silk,0.0,31,2019-10-31,False
hm,2019-10,technical,0.0,31,2019-10-31,False
hm,2019-10,viscose,0.156613,31,2019-10-31,False
hm,2019-10,wool,0.0,31,2019-10-31,False
hm,2019-11,cashmere,0.0,32,2019-11-30,False
hm,2019-11,cotton,0.342083,32,2019-11-30,False
hm,2019-11,denim,0.186094,32,2019-11-30,False
hm,2019-11,elastane,0.010885,32,2019-11-30,False
hm,2019-11,leather,0.0625,32,2019-11-30,False
hm,2019-11,linen,0.09375,32,2019-11-30,False
hm,2019-11,nylon,0.043333,32,2019-11-30,False
hm,2019-11,other,0.08125,32,2019-11-30,False
hm,2019-11,polyester,0.117604,32,2019-11-30,False
hm,2019-11,silk,0.0,32,2019-11-30,False
hm,2019-11,technical,0.0,32,2019-11-30,False
hm,2019-11,viscose,0.0625,32,2019-11-30,False
hm,2019-11,wool,0.0,32,2019-11-30,False
hm,2019-12,cashmere,0.0,24,2019-12-31,True
hm,2019-12,cotton,0.301111,24,2019-12-31,True
hm,2019-12,denim,0.041667,24,2019-12-31,True
hm,2019-12,elastane,0.032917,24,2019-12-31,True
hm,2019-12,leather,0.0,24,2019-12-31,True
hm,2019-12,linen,0.125,24,2019-12-31,True
hm,2019-12,nylon,0.113958,24,2019-12-31,True
hm,2019-12,other,0.013889,24,2019-12-31,True
hm,2019-12,polyester,0.357569,24,2019-12-31,True
hm,2019-12,silk,0.0,24,2019-12-31,True
hm,2019-12,technical,0.013889,24,2019-12-31,True
hm,2019-12,viscose,0.0,24,2019-12-31,True
hm,2019-12,wool,0.0,24,2019-12-31,True
hm,2020-01,cashmere,0.0025,20,2020-01-31,True
hm,2020-01,cotton,0.349,20,2020-01-31,True
hm,2020-01,denim,0.0,20,2020-01-31,True
hm,2020-01,elastane,0.011083,20,2020-01-31,True
hm,2020-01,leather,0.041667,20,2020-01-31,True
hm,2020-01,linen,0.0,20,2020-01-31,True
hm,2020-01,nylon,0.066417,20,2020-01-31,True
hm,2020-01,other,0.15625,20,2020-01-31,True
hm,2020-01,polyester,0.27875,20,2020-01-31,True
hm,2020-01,silk,0.0,20,2020-01-31,True
hm,2020-01,technical,0.008333,20,2020-01-31,True
hm,2020-01,viscose,0.0385,20,2020-01-31,True
hm,2020-01,wool,0.0475,20,2020-01-31,True
hm,2020-02,cashmere,0.0,39,2020-02-29,False
hm,2020-02,cotton,0.24765,39,2020-02-29,False
hm,2020-02,denim,0.071795,39,2020-02-29,False
hm,2020-02,elastane,0.011026,39,2020-02-29,False
hm,2020-02,leather,0.018803,39,2020-02-29,False
hm,2020-02,linen,0.007692,39,2020-02-29,False
hm,2020-02,nylon,0.00359,39,2020-02-29,False
hm,2020-02,other,0.160684,39,2020-02-29,False
hm,2020-02,polyester,0.303376,39,2020-02-29,False
hm,2020-02,silk,0.0,39,2020-02-29,False
hm,2020-02,technical,0.025641,39,2020-02-29,False
hm,2020-02,viscose,0.138718,39,2020-02-29,False
hm,2020-02,wool,0.011026,39,2020-02-29,False
hm,2020-03,cashmere,0.007692,39,2020-03-31,False
hm,2020-03,cotton,0.248718,39,2020-03-31,False
hm,2020-03,denim,0.025641,39,2020-03-31,False
hm,2020-03,elastane,0.029872,39,2020-03-31,False
hm,2020-03,leather,0.0,39,2020-03-31,False
hm,2020-03,linen,0.025641,39,2020-03-31,False
hm,2020-03,nylon,0.072778,39,2020-03-31,False
hm,2020-03,other,0.079359,39,2020-03-31,False
hm,2020-03,polyester,0.360641,39,2020-03-31,False
hm,2020-03,silk,0.0,39,2020-03-31,False
hm,2020-03,technical,0.017094,39,2020-03-31,False
hm,2020-03,viscose,0.087692,39,2020-03-31,False
hm,2020-03,wool,0.044872,39,2020-03-31,False
hm,2020-04,cashmere,0.0,38,2020-04-30,False
hm,2020-04,cotton,0.308991,38,2020-04-30,False
hm,2020-04,denim,0.078684,38,2020-04-30,False
hm,2020-04,elastane,0.006892,38,2020-04-30,False
hm,2020-04,leather,0.0,38,2020-04-30,False
hm,2020-04,linen,0.052632,38,2020-04-30,False
hm,2020-04,nylon,0.021649,38,2020-04-30,False
hm,2020-04,other,0.095791,38,2020-04-30,False
hm,2020-04,polyester,0.229294,38,2020-04-30,False
hm,2020-04,silk,0.026316,38,2020-04-30,False
hm,2020-04,technical,0.017544,38,2020-04-30,False
hm,2020-04,viscose,0.160526,38,2020-04-30,False
hm,2020-04,wool,0.00168,38,2020-04-30,False
hm,2020-05,cashmere,0.0,39,2020-05-31,False
hm,2020-05,cotton,0.336812,39,2020-05-31,False
hm,2020-05,denim,0.101795,39,2020-05-31,False
hm,2020-05,elastane,0.014359,39,2020-05-31,False
hm,2020-05,leather,0.0,39,2020-05-31,False
hm,2020-05,linen,0.014103,39,2020-05-31,False
hm,2020-05,nylon,0.064205,39,2020-05-31,False
hm,2020-05,other,0.084316,39,2020-05-31,False
hm,2020-05,polyester,0.197974,39,2020-05-31,False
hm,2020-05,silk,0.0,39,2020-05-31,False
hm,2020-05,technical,0.005128,39,2020-05-31,False
hm,2020-05,viscose,0.15141,39,2020-05-31,False
hm,2020-05,wool,0.029897,39,2020-05-31,False
hm,2020-06,cashmere,0.0,36,2020-06-30,False
hm,2020-06,cotton,0.314815,36,2020-06-30,False
hm,2020-06,denim,0.013889,36,2020-06-30,False
hm,2020-06,elastane,0.008611,36,2020-06-30,False
hm,2020-06,leather,0.023148,36,2020-06-30,False
hm,2020-06,linen,0.027778,36,2020-06-30,False
hm,2020-06,nylon,0.034907,36,2020-06-30,False
hm,2020-06,other,0.134444,36,2020-06-30,False
hm,2020-06,polyester,0.309861,36,2020-06-30,False
hm,2020-06,silk,0.0,36,2020-06-30,False
hm,2020-06,technical,0.006944,36,2020-06-30,False
hm,2020-06,viscose,0.124213,36,2020-06-30,False
hm,2020-06,wool,0.001389,36,2020-06-30,False
hm,2020-07,cashmere,0.0,9,2020-07-31,True
hm,2020-07,cotton,0.288889,9,2020-07-31,True
hm,2020-07,denim,0.0,9,2020-07-31,True
hm,2020-07,elastane,0.0,9,2020-07-31,True
hm,2020-07,leather,0.0,9,2020-07-31,True
hm,2020-07,linen,0.222222,9,2020-07-31,True
hm,2020-07,nylon,0.0,9,2020-07-31,True
hm,2020-07,other,0.111111,9,2020-07-31,True
hm,2020-07,polyester,0.266667,9,2020-07-31,True
hm,2020-07,silk,0.0,9,2020-07-31,True
hm,2020-07,technical,0.0,9,2020-07-31,True
hm,2020-07,viscose,0.111111,9,2020-07-31,True
hm,2020-07,wool,0.0,9,2020-07-31,True
hm,2020-08,cashmere,0.0,33,2020-08-31,False
hm,2020-08,cotton,0.20303,33,2020-08-31,False
hm,2020-08,denim,0.05,33,2020-08-31,False
hm,2020-08,elastane,0.012121,33,2020-08-31,False
hm,2020-08,leather,0.030303,33,2020-08-31,False
hm,2020-08,linen,0.242424,33,2020-08-31,False
hm,2020-08,nylon,0.04,33,2020-08-31,False
hm,2020-08,other,0.075758,33,2020-08-31,False
hm,2020-08,polyester,0.3,33,2020-08-31,False
hm,2020-08,silk,0.0,33,2020-08-31,False
hm,2020-08,technical,0.007576,33,2020-08-31,False
hm,2020-08,viscose,0.038788,33,2020-08-31,False
hm,2020-08,wool,0.0,33,2020-08-31,False
hm,2020-09,cashmere,0.0,29,2020-09-30,True
hm,2020-09,cotton,0.363563,29,2020-09-30,True
hm,2020-09,denim,0.144138,29,2020-09-30,True
hm,2020-09,elastane,0.008966,29,2020-09-30,True
hm,2020-09,leather,0.0,29,2020-09-30,True
hm,2020-09,linen,0.0,29,2020-09-30,True
hm,2020-09,nylon,0.04069,29,2020-09-30,True
hm,2020-09,other,0.068965,29,2020-09-30,True
hm,2020-09,polyester,0.285402,29,2020-09-30,True
hm,2020-09,silk,0.0,29,2020-09-30,True
hm,2020-09,technical,0.0,29,2020-09-30,True
hm,2020-09,viscose,0.088276,29,2020-09-30,True
hm,2020-09,wool,0.0,29,2020-09-30,True
hm,2020-10,cashmere,0.0,28,2020-10-31,True
hm,2020-10,cotton,0.294762,28,2020-10-31,True
hm,2020-10,denim,0.2275,28,2020-10-31,True
hm,2020-10,elastane,0.013929,28,2020-10-31,True
hm,2020-10,leather,0.011905,28,2020-10-31,True
hm,2020-10,linen,0.0,28,2020-10-31,True
hm,2020-10,nylon,0.065119,28,2020-10-31,True
hm,2020-10,other,0.059524,28,2020-10-31,True
hm,2020-10,polyester,0.267976,28,2020-10-31,True
hm,2020-10,silk,0.0,28,2020-10-31,True
hm,2020-10,technical,0.035714,28,2020-10-31,True
hm,2020-10,viscose,0.023571,28,2020-10-31,True
hm,2020-10,wool,0.0,28,2020-10-31,True
hm,2020-11,cashmere,0.0,39,2020-11-30,False
hm,2020-11,cotton,0.259615,39,2020-11-30,False
hm,2020-11,denim,0.19735,39,2020-11-30,False
hm,2020-11,elastane,0.016026,39,2020-11-30,False
hm,2020-11,leather,0.0,39,2020-11-30,False
hm,2020-11,linen,0.102564,39,2020-11-30,False
hm,2020-11,nylon,0.063846,39,2020-11-30,False
hm,2020-11,other,0.174103,39,2020-11-30,False
hm,2020-11,polyester,0.118291,39,2020-11-30,False
hm,2020-11,silk,0.0,39,2020-11-30,False
hm,2020-11,technical,0.0,39,2020-11-30,False
hm,2020-11,viscose,0.042564,39,2020-11-30,False
hm,2020-11,wool,0.025641,39,2020-11-30,False
hm,2020-12,cashmere,0.0,37,2020-12-31,False
hm,2020-12,cotton,0.311239,37,2020-12-31,False
hm,2020-12,denim,0.035405,37,2020-12-31,False
hm,2020-12,elastane,0.014032,37,2020-12-31,False
hm,2020-12,leather,0.0,37,2020-12-31,False
hm,2020-12,linen,0.027027,37,2020-12-31,False
hm,2020-12,nylon,0.076554,37,2020-12-31,False
hm,2020-12,other,0.241081,37,2020-12-31,False
hm,2020-12,polyester,0.176149,37,2020-12-31,False
hm,2020-12,silk,0.016216,37,2020-12-31,False
hm,2020-12,technical,0.006757,37,2020-12-31,False
hm,2020-12,viscose,0.039324,37,2020-12-31,False
hm,2020-12,wool,0.056216,37,2020-12-31,False
hm,2021-01,cashmere,0.0,18,2021-01-31,True
hm,2021-01,cotton,0.314278,18,2021-01-31,True
hm,2021-01,denim,0.083148,18,2021-01-31,True
hm,2021-01,elastane,0.003833,18,2021-01-31,True
hm,2021-01,leather,0.027778,18,2021-01-31,True
hm,2021-01,linen,0.055556,18,2021-01-31,True
hm,2021-01,nylon,0.032778,18,2021-01-31,True
hm,2021-01,other,0.236111,18,2021-01-31,True
hm,2021-01,polyester,0.206518,18,2021-01-31,True
hm,2021-01,silk,0.0,18,2021-01-31,True
hm,2021-01,technical,0.011111,18,2021-01-31,True
hm,2021-01,viscose,0.015,18,2021-01-31,True
hm,2021-01,wool,0.013889,18,2021-01-31,True
hm,2021-02,cashmere,0.0,36,2021-02-28,False
hm,2021-02,cotton,0.361639,36,2021-02-28,False
hm,2021-02,denim,0.107454,36,2021-02-28,False
hm,2021-02,elastane,0.010694,36,2021-02-28,False
hm,2021-02,leather,0.018519,36,2021-02-28,False
hm,2021-02,linen,0.11875,36,2021-02-28,False
hm,2021-02,nylon,0.016222,36,2021-02-28,False
hm,2021-02,other,0.138426,36,2021-02-28,False
hm,2021-02,polyester,0.187204,36,2021-02-28,False
hm,2021-02,silk,0.0,36,2021-02-28,False
