retailer,month,material,share,n_items,known_date,thin_sample
hm,2021-02,technical,0.005556,36,2021-02-28,False
hm,2021-02,viscose,0.029815,36,2021-02-28,False
hm,2021-02,wool,0.005722,36,2021-02-28,False
hm,2021-03,cashmere,0.0,37,2021-03-31,False
hm,2021-03,cotton,0.253919,37,2021-03-31,False
hm,2021-03,denim,0.126892,37,2021-03-31,False
hm,2021-03,elastane,0.018514,37,2021-03-31,False
hm,2021-03,leather,0.010811,37,2021-03-31,False
hm,2021-03,linen,0.162162,37,2021-03-31,False
hm,2021-03,nylon,0.054414,37,2021-03-31,False
hm,2021-03,other,0.247748,37,2021-03-31,False
hm,2021-03,polyester,0.075135,37,2021-03-31,False
hm,2021-03,silk,0.0,37,2021-03-31,False
hm,2021-03,technical,0.0,37,2021-03-31,False
hm,2021-03,viscose,0.037973,37,2021-03-31,False
hm,2021-03,wool,0.012432,37,2021-03-31,False
hm,2021-04,cashmere,0.0,40,2021-04-30,False
hm,2021-04,cotton,0.277875,40,2021-04-30,False
hm,2021-04,denim,0.06525,40,2021-04-30,False
hm,2021-04,elastane,0.01975,40,2021-04-30,False
hm,2021-04,leather,0.083333,40,2021-04-30,False
hm,2021-04,linen,0.05,40,2021-04-30,False
hm,2021-04,nylon,0.096875,40,2021-04-30,False
hm,2021-04,other,0.229333,40,2021-04-30,False
hm,2021-04,polyester,0.149333,40,2021-04-30,False
hm,2021-04,silk,0.0,40,2021-04-30,False
hm,2021-04,technical,0.0,40,2021-04-30,False
hm,2021-04,viscose,0.02825,40,2021-04-30,False
hm,2021-04,wool,0.0,40,2021-04-30,False
hm,2021-05,cashmere,0.0,30,2021-05-31,False
hm,2021-05,cotton,0.4405,30,2021-05-31,False
hm,2021-05,denim,0.09,30,2021-05-31,False
hm,2021-05,elastane,0.024333,30,2021-05-31,False
hm,2021-05,leather,0.033333,30,2021-05-31,False
hm,2021-05,linen,0.0,30,2021-05-31,False
hm,2021-05,nylon,0.0845,30,2021-05-31,False
hm,2021-05,other,0.123333,30,2021-05-31,False
hm,2021-05,polyester,0.136333,30,2021-05-31,False
hm,2021-05,silk,0.0,30,2021-05-31,False
hm,2021-05,technical,0.0,30,2021-05-31,False
hm,2021-05,viscose,0.067667,30,2021-05-31,False
hm,2021-05,wool,0.0,30,2021-05-31,False
hm,2021-06,cashmere,0.0,36,2021-06-30,False
hm,2021-06,cotton,0.531667,36,2021-06-30,False
hm,2021-06,denim,0.082778,36,2021-06-30,False
hm,2021-06,elastane,0.014722,36,2021-06-30,False
hm,2021-06,leather,0.0,36,2021-06-30,False
hm,2021-06,linen,0.055556,36,2021-06-30,False
hm,2021-06,nylon,0.026111,36,2021-06-30,False
hm,2021-06,other,0.158333,36,2021-06-30,False
hm,2021-06,polyester,0.094907,36,2021-06-30,False
hm,2021-06,silk,0.0,36,2021-06-30,False
hm,2021-06,technical,0.009259,36,2021-06-30,False
hm,2021-06,viscose,0.026667,36,2021-06-30,False
hm,2021-06,wool,0.0,36,2021-06-30,False
hm,2021-07,cashmere,0.0,19,2021-07-31,True
hm,2021-07,cotton,0.444737,19,2021-07-31,True
hm,2021-07,denim,0.209474,19,2021-07-31,True
hm,2021-07,elastane,0.003684,19,2021-07-31,True
hm,2021-07,leather,0.052632,19,2021-07-31,True
hm,2021-07,linen,0.052632,19,2021-07-31,True
hm,2021-07,nylon,0.0,19,2021-07-31,True
hm,2021-07,other,0.0,19,2021-07-31,True
hm,2021-07,polyester,0.201754,19,2021-07-31,True
hm,2021-07,silk,0.0,19,2021-07-31,True
hm,2021-07,technical,0.035088,19,2021-07-31,True
hm,2021-07,viscose,0.0,19,2021-07-31,True
hm,2021-07,wool,0.0,19,2021-07-31,True
hm,2021-08,cashmere,0.0,38,2021-08-31,False
hm,2021-08,cotton,0.618465,38,2021-08-31,False
hm,2021-08,denim,0.128816,38,2021-08-31,False
hm,2021-08,elastane,0.011447,38,2021-08-31,False
hm,2021-08,leather,0.035088,38,2021-08-31,False
hm,2021-08,linen,0.0,38,2021-08-31,False
hm,2021-08,nylon,0.051535,38,2021-08-31,False
hm,2021-08,other,0.04386,38,2021-08-31,False
hm,2021-08,polyester,0.089211,38,2021-08-31,False
hm,2021-08,silk,0.0,38,2021-08-31,False
hm,2021-08,technical,0.0,38,2021-08-31,False
hm,2021-08,viscose,0.021579,38,2021-08-31,False
hm,2021-08,wool,0.0,38,2021-08-31,False
hm,2021-09,cashmere,0.0,36,2021-09-30,False
hm,2021-09,cotton,0.296528,36,2021-09-30,False
hm,2021-09,denim,0.102639,36,2021-09-30,False
hm,2021-09,elastane,0.016944,36,2021-09-30,False
hm,2021-09,leather,0.096296,36,2021-09-30,False
hm,2021-09,linen,0.027778,36,2021-09-30,False
hm,2021-09,nylon,0.051389,36,2021-09-30,False
hm,2021-09,other,0.092731,36,2021-09-30,False
hm,2021-09,polyester,0.181343,36,2021-09-30,False
hm,2021-09,silk,0.0,36,2021-09-30,False
hm,2021-09,technical,0.009259,36,2021-09-30,False
hm,2021-09,viscose,0.113796,36,2021-09-30,False
hm,2021-09,wool,0.011296,36,2021-09-30,False
hm,2021-10,cashmere,0.0,33,2021-10-31,False
hm,2021-10,cotton,0.074848,33,2021-10-31,False
hm,2021-10,denim,0.15803,33,2021-10-31,False
hm,2021-10,elastane,0.004091,33,2021-10-31,False
hm,2021-10,leather,0.030303,33,2021-10-31,False
hm,2021-10,linen,0.606061,33,2021-10-31,False
hm,2021-10,nylon,0.007273,33,2021-10-31,False
hm,2021-10,other,0.040404,33,2021-10-31,False
hm,2021-10,polyester,0.033535,33,2021-10-31,False
hm,2021-10,silk,0.0,33,2021-10-31,False
hm,2021-10,technical,0.0,33,2021-10-31,False
hm,2021-10,viscose,0.015152,33,2021-10-31,False
hm,2021-10,wool,0.030303,33,2021-10-31,False
hm,2021-11,cashmere,0.0,32,2021-11-30,False
hm,2021-11,cotton,0.412865,32,2021-11-30,False
hm,2021-11,denim,0.055938,32,2021-11-30,False
hm,2021-11,elastane,0.00625,32,2021-11-30,False
hm,2021-11,leather,0.0,32,2021-11-30,False
hm,2021-11,linen,0.28125,32,2021-11-30,False
hm,2021-11,nylon,0.010417,32,2021-11-30,False
hm,2021-11,other,0.104167,32,2021-11-30,False
hm,2021-11,polyester,0.092708,32,2021-11-30,False
hm,2021-11,silk,0.0,32,2021-11-30,False
hm,2021-11,technical,0.015625,32,2021-11-30,False
hm,2021-11,viscose,0.000781,32,2021-11-30,False
hm,2021-11,wool,0.02,32,2021-11-30,False
hm,2021-12,cashmere,0.0,29,2021-12-31,True
hm,2021-12,cotton,0.286839,29,2021-12-31,True
hm,2021-12,denim,0.068966,29,2021-12-31,True
hm,2021-12,elastane,0.015575,29,2021-12-31,True
hm,2021-12,leather,0.0,29,2021-12-31,True
hm,2021-12,linen,0.206897,29,2021-12-31,True
hm,2021-12,nylon,0.061667,29,2021-12-31,True
hm,2021-12,other,0.10069,29,2021-12-31,True
hm,2021-12,polyester,0.172701,29,2021-12-31,True
hm,2021-12,silk,0.0,29,2021-12-31,True
hm,2021-12,technical,0.037356,29,2021-12-31,True
hm,2021-12,viscose,0.04,29,2021-12-31,True
hm,2021-12,wool,0.00931,29,2021-12-31,True
hm,2022-01,cashmere,0.0,18,2022-01-31,True
hm,2022-01,cotton,0.379444,18,2022-01-31,True
hm,2022-01,denim,0.077778,18,2022-01-31,True
hm,2022-01,elastane,0.013889,18,2022-01-31,True
hm,2022-01,leather,0.0,18,2022-01-31,True
hm,2022-01,linen,0.055556,18,2022-01-31,True
hm,2022-01,nylon,0.012222,18,2022-01-31,True
hm,2022-01,other,0.166111,18,2022-01-31,True
hm,2022-01,polyester,0.143704,18,2022-01-31,True
hm,2022-01,silk,0.0,18,2022-01-31,True
hm,2022-01,technical,0.018518,18,2022-01-31,True
hm,2022-01,viscose,0.117778,18,2022-01-31,True
hm,2022-01,wool,0.015,18,2022-01-31,True
hm,2022-02,cashmere,0.0,40,2022-02-28,False
hm,2022-02,cotton,0.654333,40,2022-02-28,False
hm,2022-02,denim,0.01525,40,2022-02-28,False
hm,2022-02,elastane,0.01175,40,2022-02-28,False
hm,2022-02,leather,0.0,40,2022-02-28,False
hm,2022-02,linen,0.0,40,2022-02-28,False
hm,2022-02,nylon,0.031125,40,2022-02-28,False
hm,2022-02,other,0.0825,40,2022-02-28,False
hm,2022-02,polyester,0.085833,40,2022-02-28,False
hm,2022-02,silk,0.0,40,2022-02-28,False
hm,2022-02,technical,0.008333,40,2022-02-28,False
hm,2022-02,viscose,0.027,40,2022-02-28,False
hm,2022-02,wool,0.083875,40,2022-02-28,False
hm,2022-03,cashmere,0.0,10,2022-03-31,True
hm,2022-03,cotton,0.273,10,2022-03-31,True
hm,2022-03,denim,0.0,10,2022-03-31,True
hm,2022-03,elastane,0.01,10,2022-03-31,True
hm,2022-03,leather,0.0,10,2022-03-31,True
hm,2022-03,linen,0.5,10,2022-03-31,True
hm,2022-03,nylon,0.018,10,2022-03-31,True
hm,2022-03,other,0.04,10,2022-03-31,True
hm,2022-03,polyester,0.085667,10,2022-03-31,True
hm,2022-03,silk,0.0,10,2022-03-31,True
hm,2022-03,technical,0.033333,10,2022-03-31,True
hm,2022-03,viscose,0.04,10,2022-03-31,True
hm,2022-03,wool,0.0,10,2022-03-31,True
hm,2022-04,cashmere,0.0,37,2022-04-30,False
hm,2022-04,cotton,0.389189,37,2022-04-30,False
hm,2022-04,denim,0.124459,37,2022-04-30,False
hm,2022-04,elastane,0.006486,37,2022-04-30,False
hm,2022-04,leather,0.009009,37,2022-04-30,False
hm,2022-04,linen,0.017838,37,2022-04-30,False
hm,2022-04,nylon,0.00527,37,2022-04-30,False
hm,2022-04,other,0.063874,37,2022-04-30,False
hm,2022-04,polyester,0.292085,37,2022-04-30,False
hm,2022-04,silk,0.007297,37,2022-04-30,False
hm,2022-04,technical,0.01287,37,2022-04-30,False
hm,2022-04,viscose,0.044595,37,2022-04-30,False
hm,2022-04,wool,0.027027,37,2022-04-30,False
hm,2022-07,cashmere,0.0,19,2022-07-31,True
hm,2022-07,cotton,0.1,19,2022-07-31,True
hm,2022-07,denim,0.137895,19,2022-07-31,True
hm,2022-07,elastane,0.02,19,2022-07-31,True
hm,2022-07,leather,0.0,19,2022-07-31,True
hm,2022-07,linen,0.157895,19,2022-07-31,True
hm,2022-07,nylon,0.092632,19,2022-07-31,True
hm,2022-07,other,0.368421,19,2022-07-31,True
hm,2022-07,polyester,0.114211,19,2022-07-31,True
hm,2022-07,silk,0.0,19,2022-07-31,True
hm,2022-07,technical,0.0,19,2022-07-31,True
hm,2022-07,viscose,0.008947,19,2022-07-31,True
hm,2022-07,wool,0.0,19,2022-07-31,True
hm,2022-11,cashmere,0.025,40,2022-11-30,False
hm,2022-11,cotton,0.288958,40,2022-11-30,False
hm,2022-11,denim,0.061125,40,2022-11-30,False
hm,2022-11,elastane,0.018375,40,2022-11-30,False
hm,2022-11,leather,0.03,40,2022-11-30,False
hm,2022-11,linen,0.0,40,2022-11-30,False
hm,2022-11,nylon,0.060375,40,2022-11-30,False
hm,2022-11,other,0.167167,40,2022-11-30,False
hm,2022-11,polyester,0.225125,40,2022-11-30,False
hm,2022-11,silk,0.0,40,2022-11-30,False
hm,2022-11,technical,0.0125,40,2022-11-30,False
hm,2022-11,viscose,0.109875,40,2022-11-30,False
hm,2022-11,wool,0.0015,40,2022-11-30,False
hm,2022-12,cashmere,0.0,40,2022-12-31,False
hm,2022-12,cotton,0.440333,40,2022-12-31,False
hm,2022-12,denim,0.025,40,2022-12-31,False
hm,2022-12,elastane,0.009375,40,2022-12-31,False
hm,2022-12,leather,0.0,40,2022-12-31,False
hm,2022-12,linen,0.1,40,2022-12-31,False
hm,2022-12,nylon,0.010875,40,2022-12-31,False
hm,2022-12,other,0.195542,40,2022-12-31,False
hm,2022-12,polyester,0.15775,40,2022-12-31,False
hm,2022-12,silk,0.0,40,2022-12-31,False
hm,2022-12,technical,0.0,40,2022-12-31,False
hm,2022-12,viscose,0.0545,40,2022-12-31,False
hm,2022-12,wool,0.006625,40,2022-12-31,False
hm,2023-01,cashmere,0.0,19,2023-01-31,True
hm,2023-01,cotton,0.366316,19,2023-01-31,True
hm,2023-01,denim,0.145789,19,2023-01-31,True
hm,2023-01,elastane,0.021842,19,2023-01-31,True
hm,2023-01,leather,0.0,19,2023-01-31,True
hm,2023-01,linen,0.105263,19,2023-01-31,True
hm,2023-01,nylon,0.085263,19,2023-01-31,True
hm,2023-01,other,0.081579,19,2023-01-31,True
hm,2023-01,polyester,0.159737,19,2023-01-31,True
hm,2023-01,silk,0.0,19,2023-01-31,True
hm,2023-01,technical,0.0,19,2023-01-31,True
hm,2023-01,viscose,0.034211,19,2023-01-31,True
hm,2023-01,wool,0.0,19,2023-01-31,True
hm,2023-02,cashmere,0.0,37,2023-02-28,False
hm,2023-02,cotton,0.259459,37,2023-02-28,False
hm,2023-02,denim,0.024459,37,2023-02-28,False
hm,2023-02,elastane,0.000946,37,2023-02-28,False
hm,2023-02,leather,0.027027,37,2023-02-28,False
hm,2023-02,linen,0.567568,37,2023-02-28,False
hm,2023-02,nylon,0.0,37,2023-02-28,False
hm,2023-02,other,0.081081,37,2023-02-28,False
hm,2023-02,polyester,0.012432,37,2023-02-28,False
hm,2023-02,silk,0.0,37,2023-02-28,False
hm,2023-02,technical,0.0,37,2023-02-28,False
hm,2023-02,viscose,0.027027,37,2023-02-28,False
hm,2023-02,wool,0.0,37,2023-02-28,False
hm,2023-03,cashmere,0.0,40,2023-03-31,False
hm,2023-03,cotton,0.385292,40,2023-03-31,False
hm,2023-03,denim,0.0205,40,2023-03-31,False
hm,2023-03,elastane,0.012875,40,2023-03-31,False
hm,2023-03,leather,0.0,40,2023-03-31,False
hm,2023-03,linen,0.025,40,2023-03-31,False
hm,2023-03,nylon,0.07875,40,2023-03-31,False
hm,2023-03,other,0.209,40,2023-03-31,False
hm,2023-03,polyester,0.184458,40,2023-03-31,False
hm,2023-03,silk,0.0,40,2023-03-31,False
hm,2023-03,technical,0.01875,40,2023-03-31,False
hm,2023-03,viscose,0.065375,40,2023-03-31,False
hm,2023-03,wool,0.0,40,2023-03-31,False
hm,2023-04,cashmere,0.0,40,2023-04-30,False
hm,2023-04,cotton,0.497792,40,2023-04-30,False
hm,2023-04,denim,0.0,40,2023-04-30,False
hm,2023-04,elastane,0.015792,40,2023-04-30,False
hm,2023-04,leather,0.008333,40,2023-04-30,False
hm,2023-04,linen,0.013,40,2023-04-30,False
hm,2023-04,nylon,0.046417,40,2023-04-30,False
hm,2023-04,other,0.053167,40,2023-04-30,False
hm,2023-04,polyester,0.202292,40,2023-04-30,False
hm,2023-04,silk,0.0,40,2023-04-30,False
hm,2023-04,technical,0.025,40,2023-04-30,False
hm,2023-04,viscose,0.130708,40,2023-04-30,False
hm,2023-04,wool,0.0075,40,2023-04-30,False
hm,2023-05,cashmere,0.0,36,2023-05-31,False
hm,2023-05,cotton,0.459815,36,2023-05-31,False
hm,2023-05,denim,0.057361,36,2023-05-31,False
hm,2023-05,elastane,0.017639,36,2023-05-31,False
hm,2023-05,leather,0.039352,36,2023-05-31,False
hm,2023-05,linen,0.0,36,2023-05-31,False
hm,2023-05,nylon,0.040185,36,2023-05-31,False
hm,2023-05,other,0.192176,36,2023-05-31,False
hm,2023-05,polyester,0.131111,36,2023-05-31,False
hm,2023-05,silk,0.0,36,2023-05-31,False
hm,2023-05,technical,0.0,36,2023-05-31,False
hm,2023-05,viscose,0.062361,36,2023-05-31,False
hm,2023-05,wool,0.0,36,2023-05-31,False
hm,2023-06,cashmere,0.0,40,2023-06-30,False
hm,2023-06,cotton,0.458875,40,2023-06-30,False
hm,2023-06,denim,0.04,40,2023-06-30,False
hm,2023-06,elastane,0.009667,40,2023-06-30,False
hm,2023-06,leather,0.0,40,2023-06-30,False
hm,2023-06,linen,0.025,40,2023-06-30,False
hm,2023-06,nylon,0.0205,40,2023-06-30,False
hm,2023-06,other,0.2355,40,2023-06-30,False
hm,2023-06,polyester,0.073542,40,2023-06-30,False
hm,2023-06,silk,0.0,40,2023-06-30,False
hm,2023-06,technical,0.0,40,2023-06-30,False
hm,2023-06,viscose,0.136917,40,2023-06-30,False
hm,2023-06,wool,0.0,40,2023-06-30,False
hm,2023-07,cashmere,0.0,19,2023-07-31,True
hm,2023-07,cotton,0.690789,19,2023-07-31,True
hm,2023-07,denim,0.074737,19,2023-07-31,True
hm,2023-07,elastane,0.011316,19,2023-07-31,True
hm,2023-07,leather,0.0,19,2023-07-31,True
hm,2023-07,linen,0.0,19,2023-07-31,True
hm,2023-07,nylon,0.0,19,2023-07-31,True
hm,2023-07,other,0.0,19,2023-07-31,True
hm,2023-07,polyester,0.221579,19,2023-07-31,True
hm,2023-07,silk,0.0,19,2023-07-31,True
hm,2023-07,technical,0.0,19,2023-07-31,True
hm,2023-07,viscose,0.001579,19,2023-07-31,True
hm,2023-07,wool,0.0,19,2023-07-31,True
hm,2024-01,cashmere,0.0,19,2024-01-31,True
hm,2024-01,cotton,0.412105,19,2024-01-31,True
hm,2024-01,denim,0.137368,19,2024-01-31,True
hm,2024-01,elastane,0.006842,19,2024-01-31,True
hm,2024-01,leather,0.0,19,2024-01-31,True
hm,2024-01,linen,0.052632,19,2024-01-31,True
hm,2024-01,nylon,0.0,19,2024-01-31,True
hm,2024-01,other,0.005263,19,2024-01-31,True
hm,2024-01,polyester,0.206842,19,2024-01-31,True
hm,2024-01,silk,0.0,19,2024-01-31,True
hm,2024-01,technical,0.0,19,2024-01-31,True
hm,2024-01,viscose,0.178947,19,2024-01-31,True
hm,2024-01,wool,0.0,19,2024-01-31,True
hm,2024-07,cashmere,0.0,18,2024-07-31,True
hm,2024-07,cotton,0.263333,18,2024-07-31,True
hm,2024-07,denim,0.0,18,2024-07-31,True
hm,2024-07,elastane,0.01095,18,2024-07-31,True
hm,2024-07,leather,0.055556,18,2024-07-31,True
hm,2024-07,linen,0.166667,18,2024-07-31,True
hm,2024-07,nylon,0.079561,18,2024-07-31,True
hm,2024-07,other,0.171267,18,2024-07-31,True
hm,2024-07,polyester,0.211759,18,2024-07-31,True
hm,2024-07,silk,0.0,18,2024-07-31,True
hm,2024-07,technical,0.0,18,2024-07-31,True
hm,2024-07,viscose,0.033889,18,2024-07-31,True
hm,2024-07,wool,0.007018,18,2024-07-31,True
hm,2025-01,cashmere,0.0,19,2025-01-31,True
hm,2025-01,cotton,0.564705,19,2025-01-31,True
hm,2025-01,denim,0.050055,19,2025-01-31,True
hm,2025-01,elastane,0.013351,19,2025-01-31,True
hm,2025-01,leather,0.0,19,2025-01-31,True
hm,2025-01,linen,0.263158,19,2025-01-31,True
hm,2025-01,nylon,0.073158,19,2025-01-31,True
hm,2025-01,other,0.0,19,2025-01-31,True
hm,2025-01,polyester,0.035574,19,2025-01-31,True
hm,2025-01,silk,0.0,19,2025-01-31,True
hm,2025-01,technical,0.0,19,2025-01-31,True
hm,2025-01,viscose,0.0,19,2025-01-31,True
hm,2025-01,wool,0.0,19,2025-01-31,True
hm,2025-07,cashmere,0.0,17,2025-07-31,True
hm,2025-07,cotton,0.556435,17,2025-07-31,True
hm,2025-07,denim,0.035651,17,2025-07-31,True
hm,2025-07,elastane,0.012451,17,2025-07-31,True
hm,2025-07,leather,0.0,17,2025-07-31,True
hm,2025-07,linen,0.117647,17,2025-07-31,True
hm,2025-07,nylon,0.060882,17,2025-07-31,True
hm,2025-07,other,0.0,17,2025-07-31,True
hm,2025-07,polyester,0.075758,17,2025-07-31,True
hm,2025-07,silk,0.0,17,2025-07-31,True
hm,2025-07,technical,0.0,17,2025-07-31,True
hm,2025-07,viscose,0.141176,17,2025-07-31,True
hm,2025-07,wool,0.0,17,2025-07-31,True
hm,2026-01,cashmere,0.0,6,2026-01-31,True
hm,2026-01,cotton,0.475243,6,2026-01-31,True
hm,2026-01,denim,0.0,6,2026-01-31,True
hm,2026-01,elastane,0.040591,6,2026-01-31,True
hm,2026-01,leather,0.0,6,2026-01-31,True
hm,2026-01,linen,0.0,6,2026-01-31,True
hm,2026-01,nylon,0.070833,6,2026-01-31,True
hm,2026-01,other,0.166667,6,2026-01-31,True
hm,2026-01,polyester,0.208333,6,2026-01-31,True
hm,2026-01,silk,0.0,6,2026-01-31,True
hm,2026-01,technical,0.0,6,2026-01-31,True
hm,2026-01,viscose,0.038333,6,2026-01-31,True
hm,2026-01,wool,0.0,6,2026-01-31,True
uniqlo,2016-10,cashmere,0.0,2,2016-10-31,True
uniqlo,2016-10,cotton,0.485437,2,2016-10-31,True
uniqlo,2016-10,denim,0.0,2,2016-10-31,True
uniqlo,2016-10,elastane,0.014563,2,2016-10-31,True
uniqlo,2016-10,leather,0.0,2,2016-10-31,True
uniqlo,2016-10,linen,0.0,2,2016-10-31,True
uniqlo,2016-10,nylon,0.0,2,2016-10-31,True
uniqlo,2016-10,other,0.0,2,2016-10-31,True
uniqlo,2016-10,polyester,0.0,2,2016-10-31,True
uniqlo,2016-10,silk,0.0,2,2016-10-31,True
uniqlo,2016-10,technical,0.0,2,2016-10-31,True
uniqlo,2016-10,viscose,0.0,2,2016-10-31,True
uniqlo,2016-10,wool,0.5,2,2016-10-31,True
uniqlo,2016-11,cashmere,0.016667,12,2016-11-30,True
uniqlo,2016-11,cotton,0.09,12,2016-11-30,True
uniqlo,2016-11,denim,0.0,12,2016-11-30,True
uniqlo,2016-11,elastane,0.003333,12,2016-11-30,True
uniqlo,2016-11,leather,0.0,12,2016-11-30,True
uniqlo,2016-11,linen,0.0,12,2016-11-30,True
uniqlo,2016-11,nylon,0.211857,12,2016-11-30,True
uniqlo,2016-11,other,0.130672,12,2016-11-30,True
uniqlo,2016-11,polyester,0.064138,12,2016-11-30,True
uniqlo,2016-11,silk,0.166667,12,2016-11-30,True
uniqlo,2016-11,technical,0.0,12,2016-11-30,True
uniqlo,2016-11,viscose,0.0,12,2016-11-30,True
uniqlo,2016-11,wool,0.316667,12,2016-11-30,True
uniqlo,2016-12,cashmere,0.058333,36,2016-12-31,False
uniqlo,2016-12,cotton,0.622222,36,2016-12-31,False
uniqlo,2016-12,denim,0.054444,36,2016-12-31,False
uniqlo,2016-12,elastane,0.023056,36,2016-12-31,False
uniqlo,2016-12,leather,0.0,36,2016-12-31,False
uniqlo,2016-12,linen,0.0,36,2016-12-31,False
uniqlo,2016-12,nylon,0.076747,36,2016-12-31,False
uniqlo,2016-12,other,0.086622,36,2016-12-31,False
uniqlo,2016-12,polyester,0.038853,36,2016-12-31,False
uniqlo,2016-12,silk,0.0,36,2016-12-31,False
uniqlo,2016-12,technical,0.0,36,2016-12-31,False
uniqlo,2016-12,viscose,0.007778,36,2016-12-31,False
uniqlo,2016-12,wool,0.031944,36,2016-12-31,False
uniqlo,2017-01,cashmere,0.130435,23,2017-01-31,True
uniqlo,2017-01,cotton,0.01087,23,2017-01-31,True
uniqlo,2017-01,denim,0.085217,23,2017-01-31,True
uniqlo,2017-01,elastane,0.006957,23,2017-01-31,True
uniqlo,2017-01,leather,0.0,23,2017-01-31,True
uniqlo,2017-01,linen,0.0,23,2017-01-31,True
uniqlo,2017-01,nylon,0.057876,23,2017-01-31,True
uniqlo,2017-01,other,0.354523,23,2017-01-31,True
uniqlo,2017-01,polyester,0.22934,23,2017-01-31,True
uniqlo,2017-01,silk,0.043478,23,2017-01-31,True
uniqlo,2017-01,technical,0.0,23,2017-01-31,True
uniqlo,2017-01,viscose,0.041304,23,2017-01-31,True
uniqlo,2017-01,wool,0.04,23,2017-01-31,True
uniqlo,2017-02,cashmere,0.093793,25,2017-02-28,True
uniqlo,2017-02,cotton,0.131626,25,2017-02-28,True
uniqlo,2017-02,denim,0.0,25,2017-02-28,True
uniqlo,2017-02,elastane,0.013389,25,2017-02-28,True
uniqlo,2017-02,leather,0.0,25,2017-02-28,True
uniqlo,2017-02,linen,0.0,25,2017-02-28,True
uniqlo,2017-02,nylon,0.080998,25,2017-02-28,True
uniqlo,2017-02,other,0.237279,25,2017-02-28,True
uniqlo,2017-02,polyester,0.275857,25,2017-02-28,True
uniqlo,2017-02,silk,0.0,25,2017-02-28,True
uniqlo,2017-02,technical,0.0,25,2017-02-28,True
uniqlo,2017-02,viscose,0.087486,25,2017-02-28,True
uniqlo,2017-02,wool,0.079573,25,2017-02-28,True
uniqlo,2026-07,cashmere,0.0,158,2026-07-31,False
uniqlo,2026-07,cotton,0.502532,158,2026-07-31,False
uniqlo,2026-07,denim,0.018987,158,2026-07-31,False
uniqlo,2026-07,elastane,0.013981,158,2026-07-31,False
uniqlo,2026-07,leather,0.0,158,2026-07-31,False
uniqlo,2026-07,linen,0.070328,158,2026-07-31,False
uniqlo,2026-07,nylon,0.036592,158,2026-07-31,False
uniqlo,2026-07,other,0.005111,158,2026-07-31,False
uniqlo,2026-07,polyester,0.291996,158,2026-07-31,False
uniqlo,2026-07,silk,0.0,158,2026-07-31,False
uniqlo,2026-07,technical,0.0,158,2026-07-31,False
uniqlo,2026-07,viscose,0.054143,158,2026-07-31,False
uniqlo,2026-07,wool,0.006329,158,2026-07-31,False
zara,2026-07,cashmere,0.0,217,2026-07-31,False
zara,2026-07,cotton,0.268479,217,2026-07-31,False
zara,2026-07,denim,0.049585,217,2026-07-31,False
zara,2026-07,elastane,0.011878,217,2026-07-31,False
zara,2026-07,leather,0.007028,217,2026-07-31,False
zara,2026-07,linen,0.064147,217,2026-07-31,False
zara,2026-07,nylon,0.055776,217,2026-07-31,False
zara,2026-07,other,0.018157,217,2026-07-31,False
zara,2026-07,polyester,0.199674,217,2026-07-31,False
zara,2026-07,silk,0.0,217,2026-07-31,False
zara,2026-07,technical,0.049293,217,2026-07-31,False
zara,2026-07,viscose,0.275937,217,2026-07-31,False
zara,2026-07,wool,4.6e-05,217,2026-07-31,False
