brand_slug,ticker,season,year,show_date,designer,source_url
miu-miu,1913.HK,fall,2022,2022-03-08,in place at Prada,https://www.vogue.com/fashion-shows/fall-2022-ready-to-wear/miu-miu
miu-miu,1913.HK,spring,2023,2022-10-04,,https://www.vogue.com/fashion-shows/spring-2023-ready-to-wear/miu-miu
miu-miu,1913.HK,fall,2023,2023-03-07,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/miu-miu
miu-miu,1913.HK,spring,2024,2023-10-03,,https://www.vogue.com/fashion-shows/spring-2024-ready-to-wear/miu-miu
miu-miu,1913.HK,fall,2024,2024-03-05,,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/miu-miu
miu-miu,1913.HK,spring,2025,2024-10-01,,https://www.vogue.com/fashion-shows/spring-2025-ready-to-wear/miu-miu
miu-miu,1913.HK,fall,2025,2025-03-11,,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/miu-miu
moncler,MONC.MI,spring,2011,2010-10-05,Giambattista Valli usually stages an inst,https://www.vogue.com/fashion-shows/spring-2011-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2011,2011-03-07,,https://www.vogue.com/fashion-shows/fall-2011-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2012,2011-10-03,,https://www.vogue.com/fashion-shows/spring-2012-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2012,2012-03-05,,https://www.vogue.com/fashion-shows/fall-2012-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2013,2012-10-01,,https://www.vogue.com/fashion-shows/spring-2013-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2013,2013-03-05,,https://www.vogue.com/fashion-shows/fall-2013-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2014,2013-10-01,,https://www.vogue.com/fashion-shows/spring-2014-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2014,2014-03-04,,https://www.vogue.com/fashion-shows/fall-2014-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2015,2014-10-01,,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2015,2015-03-11,,https://www.vogue.com/fashion-shows/fall-2015-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2016,2015-10-07,Giambattista Valli explained how a plumpe,https://www.vogue.com/fashion-shows/spring-2016-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2016,2016-03-09,,https://www.vogue.com/fashion-shows/fall-2016-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2017,2016-10-05,,https://www.vogue.com/fashion-shows/spring-2017-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2017,2017-03-07,,https://www.vogue.com/fashion-shows/fall-2017-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,spring,2018,2017-10-03,,https://www.vogue.com/fashion-shows/spring-2018-ready-to-wear/moncler-gamme-rouge
moncler,MONC.MI,fall,2023,2023-02-20,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/moncler-genius
moncler,MONC.MI,fall,2024,2024-10-21,,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/moncler-genius
hugo-boss,BOSS.DE,spring,2002,2001-09-26,,https://www.vogue.com/fashion-shows/spring-2002-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2002,2002-02-13,,https://www.vogue.com/fashion-shows/fall-2002-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2014,2014-02-11,,https://www.vogue.com/fashion-shows/fall-2014-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2015,2014-09-10,,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2015,2015-02-18,position at Boss,https://www.vogue.com/fashion-shows/fall-2015-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2016,2015-09-16,,https://www.vogue.com/fashion-shows/spring-2016-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2016,2016-02-17,,https://www.vogue.com/fashion-shows/fall-2016-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2017,2016-09-14,,https://www.vogue.com/fashion-shows/spring-2017-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2017,2017-03-23,,https://www.vogue.com/fashion-shows/fall-2017-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2018,2017-10-17,,https://www.vogue.com/fashion-shows/spring-2018-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2018,2018-02-13,,https://www.vogue.com/fashion-shows/fall-2018-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2019,2018-09-09,,https://www.vogue.com/fashion-shows/spring-2019-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2019,2019-02-13,,https://www.vogue.com/fashion-shows/fall-2019-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2020,2019-09-22,,https://www.vogue.com/fashion-shows/spring-2020-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2020,2020-02-23,,https://www.vogue.com/fashion-shows/fall-2020-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2021,2020-09-25,,https://www.vogue.com/fashion-shows/spring-2021-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2021,2021-03-15,,https://www.vogue.com/fashion-shows/fall-2021-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2022,2021-09-10,,https://www.vogue.com/fashion-shows/spring-2022-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2022,2022-09-22,,https://www.vogue.com/fashion-shows/fall-2022-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2023,2022-09-22,,https://www.vogue.com/fashion-shows/spring-2023-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,fall,2023,2023-09-22,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/hugo-boss
hugo-boss,BOSS.DE,spring,2025,2024-09-18,,https://www.vogue.com/fashion-shows/spring-2025-ready-to-wear/hugo-boss
ralph-lauren,RL,spring,2000,1999-09-14,,https://www.vogue.com/fashion-shows/spring-2000-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2000,2000-02-08,,https://www.vogue.com/fashion-shows/fall-2000-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2001,2000-09-19,,https://www.vogue.com/fashion-shows/spring-2001-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2001,2001-02-13,,https://www.vogue.com/fashion-shows/fall-2001-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2002,2001-09-20,,https://www.vogue.com/fashion-shows/spring-2002-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2002,2002-02-13,,https://www.vogue.com/fashion-shows/fall-2002-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2003,2002-09-20,,https://www.vogue.com/fashion-shows/spring-2003-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2003,2003-02-13,,https://www.vogue.com/fashion-shows/fall-2003-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2004,2003-09-18,,https://www.vogue.com/fashion-shows/spring-2004-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2004,2004-02-12,,https://www.vogue.com/fashion-shows/fall-2004-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2005,2004-09-14,,https://www.vogue.com/fashion-shows/spring-2005-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2005,2005-02-10,,https://www.vogue.com/fashion-shows/fall-2005-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2006,2005-09-15,,https://www.vogue.com/fashion-shows/spring-2006-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2006,2006-02-09,,https://www.vogue.com/fashion-shows/fall-2006-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2007,2006-09-14,,https://www.vogue.com/fashion-shows/spring-2007-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2007,2007-02-08,,https://www.vogue.com/fashion-shows/fall-2007-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2008,2007-09-07,,https://www.vogue.com/fashion-shows/spring-2008-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2008,2008-02-07,,https://www.vogue.com/fashion-shows/fall-2008-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2009,2008-09-11,,https://www.vogue.com/fashion-shows/spring-2009-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2009,2009-02-19,,https://www.vogue.com/fashion-shows/fall-2009-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2010,2009-09-16,,https://www.vogue.com/fashion-shows/spring-2010-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2010,2010-02-17,,https://www.vogue.com/fashion-shows/fall-2010-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2011,2010-09-15,,https://www.vogue.com/fashion-shows/spring-2011-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2011,2011-02-16,,https://www.vogue.com/fashion-shows/fall-2011-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2012,2011-09-14,,https://www.vogue.com/fashion-shows/spring-2012-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2012,2012-02-15,,https://www.vogue.com/fashion-shows/fall-2012-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2013,2012-09-12,,https://www.vogue.com/fashion-shows/spring-2013-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2013,2013-02-13,,https://www.vogue.com/fashion-shows/fall-2013-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2014,2013-09-11,,https://www.vogue.com/fashion-shows/spring-2014-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2014,2014-02-12,,https://www.vogue.com/fashion-shows/fall-2014-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2015,2014-09-11,,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2015,2015-02-19,,https://www.vogue.com/fashion-shows/fall-2015-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2016,2015-09-17,,https://www.vogue.com/fashion-shows/spring-2016-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2016,2016-02-18,,https://www.vogue.com/fashion-shows/fall-2016-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2017,2017-02-15,,https://www.vogue.com/fashion-shows/spring-2017-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2017,2017-09-12,,https://www.vogue.com/fashion-shows/fall-2017-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2018,2018-02-12,,https://www.vogue.com/fashion-shows/spring-2018-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2018,2018-09-07,,https://www.vogue.com/fashion-shows/fall-2018-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2019,2019-02-07,,https://www.vogue.com/fashion-shows/spring-2019-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2019,2019-09-07,,https://www.vogue.com/fashion-shows/fall-2019-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2020,2020-09-17,,https://www.vogue.com/fashion-shows/fall-2020-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2021,2021-03-25,,https://www.vogue.com/fashion-shows/spring-2021-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2021,2021-09-29,,https://www.vogue.com/fashion-shows/fall-2021-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2022,2022-02-25,,https://www.vogue.com/fashion-shows/spring-2022-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2022,2022-03-23,,https://www.vogue.com/fashion-shows/fall-2022-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2023,2022-10-14,,https://www.vogue.com/fashion-shows/spring-2023-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2023,2023-04-04,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2024,2023-09-09,,https://www.vogue.com/fashion-shows/spring-2024-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2024,2024-04-29,,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/ralph-lauren
ralph-lauren,RL,spring,2025,2024-09-06,,https://www.vogue.com/fashion-shows/spring-2025-ready-to-wear/ralph-lauren
ralph-lauren,RL,fall,2025,2025-04-17,,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/ralph-lauren
salvatore-ferragamo,SFER.MI,spring,2006,2005-09-25,,https://www.vogue.com/fashion-shows/spring-2006-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2006,2006-02-19,,https://www.vogue.com/fashion-shows/fall-2006-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2007,2006-09-24,,https://www.vogue.com/fashion-shows/spring-2007-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2007,2007-02-20,,https://www.vogue.com/fashion-shows/fall-2007-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2008,2007-09-25,,https://www.vogue.com/fashion-shows/spring-2008-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2008,2008-02-18,of Salvatore Ferragamo,https://www.vogue.com/fashion-shows/fall-2008-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2009,2008-09-22,,https://www.vogue.com/fashion-shows/spring-2009-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2009,2009-02-28,,https://www.vogue.com/fashion-shows/fall-2009-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2010,2009-09-26,,https://www.vogue.com/fashion-shows/spring-2010-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2010,2010-02-27,,https://www.vogue.com/fashion-shows/fall-2010-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2011,2010-09-25,,https://www.vogue.com/fashion-shows/spring-2011-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2011,2011-02-26,,https://www.vogue.com/fashion-shows/fall-2011-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2012,2011-09-24,,https://www.vogue.com/fashion-shows/spring-2012-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2012,2012-02-25,,https://www.vogue.com/fashion-shows/fall-2012-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2013,2012-09-22,,https://www.vogue.com/fashion-shows/spring-2013-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2013,2013-02-23,,https://www.vogue.com/fashion-shows/fall-2013-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2014,2013-09-21,seems interested in stretching himself as,https://www.vogue.com/fashion-shows/spring-2014-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2014,2014-02-22,,https://www.vogue.com/fashion-shows/fall-2014-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2015,2014-09-21,Massimiliano Giornetti has appeared reluc,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2015,2015-03-01,,https://www.vogue.com/fashion-shows/fall-2015-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2016,2015-09-27,Massimiliano Giornetti,https://www.vogue.com/fashion-shows/spring-2016-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2016,2016-02-28,,https://www.vogue.com/fashion-shows/fall-2016-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2017,2016-09-25,,https://www.vogue.com/fashion-shows/spring-2017-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2017,2017-02-26,,https://www.vogue.com/fashion-shows/fall-2017-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2018,2017-09-23,,https://www.vogue.com/fashion-shows/spring-2018-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2018,2018-02-24,,https://www.vogue.com/fashion-shows/fall-2018-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2019,2018-09-22,Paul Andrew,https://www.vogue.com/fashion-shows/spring-2019-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2019,2019-02-23,,https://www.vogue.com/fashion-shows/fall-2019-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2020,2019-09-21,,https://www.vogue.com/fashion-shows/spring-2020-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2020,2020-02-22,,https://www.vogue.com/fashion-shows/fall-2020-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2021,2020-09-26,,https://www.vogue.com/fashion-shows/spring-2021-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2021,2021-02-27,,https://www.vogue.com/fashion-shows/fall-2021-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2022,2021-09-25,,https://www.vogue.com/fashion-shows/spring-2022-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2022,2022-02-26,will take the helm of the historical Flor,https://www.vogue.com/fashion-shows/fall-2022-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2023,2022-09-24,,https://www.vogue.com/fashion-shows/spring-2023-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2023,2023-02-25,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2024,2023-09-23,,https://www.vogue.com/fashion-shows/spring-2024-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2024,2024-02-24,,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,spring,2025,2024-09-21,,https://www.vogue.com/fashion-shows/spring-2025-ready-to-wear/salvatore-ferragamo
salvatore-ferragamo,SFER.MI,fall,2025,2025-03-01,,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/salvatore-ferragamo
tods,TOD.MI,spring,2014,2013-09-19,since February,https://www.vogue.com/fashion-shows/spring-2014-ready-to-wear/tod-s
tods,TOD.MI,fall,2014,2014-02-20,,https://www.vogue.com/fashion-shows/fall-2014-ready-to-wear/tod-s
tods,TOD.MI,spring,2015,2014-09-19,Alessandra Facchinetti's runway was almos,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/tod-s
tods,TOD.MI,fall,2015,2015-02-27,,https://www.vogue.com/fashion-shows/fall-2015-ready-to-wear/tod-s
tods,TOD.MI,fall,2016,2016-02-26,,https://www.vogue.com/fashion-shows/fall-2016-ready-to-wear/tod-s
tods,TOD.MI,spring,2017,2016-09-23,,https://www.vogue.com/fashion-shows/spring-2017-ready-to-wear/tod-s
tods,TOD.MI,fall,2017,2017-02-24,Alessandra Facchinetti,https://www.vogue.com/fashion-shows/fall-2017-ready-to-wear/tod-s
tods,TOD.MI,spring,2018,2017-09-22,,https://www.vogue.com/fashion-shows/spring-2018-ready-to-wear/tod-s
tods,TOD.MI,fall,2018,2018-02-23,,https://www.vogue.com/fashion-shows/fall-2018-ready-to-wear/tod-s
tods,TOD.MI,spring,2019,2018-09-21,,https://www.vogue.com/fashion-shows/spring-2019-ready-to-wear/tod-s
tods,TOD.MI,fall,2019,2019-02-22,,https://www.vogue.com/fashion-shows/fall-2019-ready-to-wear/tod-s
tods,TOD.MI,spring,2020,2019-09-20,the label,https://www.vogue.com/fashion-shows/spring-2020-ready-to-wear/tod-s
tods,TOD.MI,fall,2020,2020-02-21,for both men,https://www.vogue.com/fashion-shows/fall-2020-ready-to-wear/tod-s
tods,TOD.MI,spring,2021,2020-09-25,Walter Chiapponi envisioned for his sprin,https://www.vogue.com/fashion-shows/spring-2021-ready-to-wear/tod-s
tods,TOD.MI,fall,2021,2021-02-26,,https://www.vogue.com/fashion-shows/fall-2021-ready-to-wear/tod-s
tods,TOD.MI,spring,2022,2021-09-24,,https://www.vogue.com/fashion-shows/spring-2022-ready-to-wear/tod-s
tods,TOD.MI,fall,2022,2022-02-25,,https://www.vogue.com/fashion-shows/fall-2022-ready-to-wear/tod-s
tods,TOD.MI,spring,2023,2022-09-23,,https://www.vogue.com/fashion-shows/spring-2023-ready-to-wear/tod-s
tods,TOD.MI,fall,2023,2023-02-24,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/tod-s
tods,TOD.MI,spring,2024,2023-09-22,,https://www.vogue.com/fashion-shows/spring-2024-ready-to-wear/tod-s
tods,TOD.MI,fall,2024,2024-02-23,,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/tod-s
tods,TOD.MI,spring,2025,2024-09-20,,https://www.vogue.com/fashion-shows/spring-2025-ready-to-wear/tod-s
tods,TOD.MI,fall,2025,2025-02-28,,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/tod-s
tommy-hilfiger,PVH,spring,2015,2014-09-08,,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/tommy-hilfiger
miu-miu,1913.HK,spring,2010,2009-10-06,,https://www.vogue.com/fashion-shows/spring-2010-ready-to-wear/miu-miu
miu-miu,1913.HK,fall,2010,2010-03-09,,https://www.vogue.com/fashion-shows/fall-2010-ready-to-wear/miu-miu
miu-miu,1913.HK,spring,2011,2010-10-05,,https://www.vogue.com/fashion-shows/spring-2011-ready-to-wear/miu-miu
miu-miu,1913.HK,fall,2011,2011-03-08,,https://www.vogue.com/fashion-shows/fall-2011-ready-to-wear/miu-miu
miu-miu,1913.HK,spring,2013,2012-10-02,Rem Koolhaas' OMA. Merely the evidence th,https://www.vogue.com/fashion-shows/spring-2013-ready-to-wear/miu-miu
brunello-cucinelli,BC.MI,spring,2015,2014-09-17,,https://www.vogue.com/fashion-shows/spring-2015-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2015,2015-02-25,,https://www.vogue.com/fashion-shows/fall-2015-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2016,2015-09-24,,https://www.vogue.com/fashion-shows/spring-2016-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2016,2016-02-24,,https://www.vogue.com/fashion-shows/fall-2016-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2017,2016-09-21,,https://www.vogue.com/fashion-shows/spring-2017-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2017,2017-02-22,,https://www.vogue.com/fashion-shows/fall-2017-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2018,2017-09-21,,https://www.vogue.com/fashion-shows/spring-2018-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2018,2018-02-21,,https://www.vogue.com/fashion-shows/fall-2018-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2019,2018-09-19,,https://www.vogue.com/fashion-shows/spring-2019-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2019,2019-02-20,,https://www.vogue.com/fashion-shows/fall-2019-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2020,2019-09-18,,https://www.vogue.com/fashion-shows/spring-2020-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2020,2020-02-19,,https://www.vogue.com/fashion-shows/fall-2020-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2021,2020-09-23,,https://www.vogue.com/fashion-shows/spring-2021-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2021,2021-02-24,,https://www.vogue.com/fashion-shows/fall-2021-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2022,2021-09-22,,https://www.vogue.com/fashion-shows/spring-2022-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2022,2022-02-23,,https://www.vogue.com/fashion-shows/fall-2022-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2023,2022-09-21,,https://www.vogue.com/fashion-shows/spring-2023-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2023,2023-02-22,,https://www.vogue.com/fashion-shows/fall-2023-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2024,2023-09-20,,https://www.vogue.com/fashion-shows/spring-2024-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2024,2024-02-21,,https://www.vogue.com/fashion-shows/fall-2024-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,spring,2025,2024-09-19,,https://www.vogue.com/fashion-shows/spring-2025-ready-to-wear/brunello-cucinelli
brunello-cucinelli,BC.MI,fall,2025,2025-02-26,,https://www.vogue.com/fashion-shows/fall-2025-ready-to-wear/brunello-cucinelli
